LECROYHDO6104,5494,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,24-Mar-2017 14:50:50,0                 
Time,Ampl
-0.02489,8.67878
-0.02488,8.67803
-0.02487,8.67603
-0.02486,8.6739
-0.02485,8.67278
-0.02484,8.67153
-0.02483,8.67053
-0.02482,8.66866
-0.02481,8.66778
-0.0248,8.66603
-0.02479,8.66416
-0.02478,8.66203
-0.02477,8.66091
-0.02476,8.65916
-0.02475,8.65791
-0.02474,8.65704
-0.02473,8.65579
-0.02472,8.65366
-0.02471,8.65167
-0.0247,8.64992
-0.02469,8.64879
-0.02468,8.64779
-0.02467,8.64617
-0.02466,8.64442
-0.02465,8.64267
-0.02464,8.64055
-0.02463,8.63867
-0.02462,8.63717
-0.02461,8.63592
-0.0246,8.63455
-0.02459,8.63255
-0.02458,8.63043
-0.02457,8.6288
-0.02456,8.62693
-0.02455,8.6253
-0.02454,8.62393
-0.02453,8.6228
-0.02452,8.62081
-0.02451,8.61843
-0.0245,8.61631
-0.02449,8.61443
-0.02448,8.61293
-0.02447,8.61218
-0.02446,8.61006
-0.02445,8.60819
-0.02444,8.60556
-0.02443,8.60331
-0.02442,8.60144
-0.02441,8.59982
-0.0244,8.59807
-0.02439,8.59607
-0.02438,8.59344
-0.02437,8.59082
-0.02436,8.58832
-0.02435,8.58632
-0.02434,8.5842
-0.02433,8.58295
-0.02432,8.5807
-0.02431,8.57783
-0.0243,8.57545
-0.02429,8.5727
-0.02428,8.57045
-0.02427,8.56883
-0.02426,8.56696
-0.02425,8.56483
-0.02424,8.56183
-0.02423,8.55821
-0.02422,8.55534
-0.02421,8.55259
-0.0242,8.55046
-0.02419,8.54834
-0.02418,8.54559
-0.02417,8.54147
-0.02416,8.53735
-0.02415,8.53385
-0.02414,8.5301
-0.02413,8.52748
-0.02412,8.52435
-0.02411,8.52023
-0.0241,8.51486
-0.02409,8.50986
-0.02408,8.50561
-0.02407,8.50086
-0.02406,8.49587
-0.02405,8.49099
-0.02404,8.48475
-0.02403,8.47588
-0.02402,8.46838
-0.02401,8.46226
-0.024,8.45539
-0.02399,8.44776
-0.02398,8.44002
-0.02397,8.42965
-0.02396,8.4184
-0.02395,8.40991
-0.02394,8.40141
-0.02393,8.39317
-0.02392,8.38567
-0.02391,8.37692
-0.0239,8.36993
-0.02389,8.36306
-0.02388,8.35668
-0.02387,8.35231
-0.02386,8.34756
-0.02385,8.34406
-0.02384,8.34257
-0.02383,8.34082
-0.02382,8.33832
-0.02381,8.33482
-0.0238,8.3317
-0.02379,8.32995
-0.02378,8.3282
-0.02377,8.32795
-0.02376,8.32707
-0.02375,8.32532
-0.02374,8.3227
-0.02373,8.31895
-0.02372,8.31658
-0.02371,8.31495
-0.0237,8.3152
-0.02369,8.31408
-0.02368,8.31208
-0.02367,8.30908
-0.02366,8.30608
-0.02365,8.30371
-0.02364,8.30283
-0.02363,8.30308
-0.02362,8.30258
-0.02361,8.30096
-0.0236,8.29846
-0.02359,8.29559
-0.02358,8.29371
-0.02357,8.29359
-0.02356,8.29409
-0.02355,8.29409
-0.02354,8.29259
-0.02353,8.28997
-0.02352,8.28722
-0.02351,8.28572
-0.0235,8.28484
-0.02349,8.28497
-0.02348,8.28422
-0.02347,8.28122
-0.02346,8.27585
-0.02345,8.2691
-0.02344,8.26098
-0.02343,8.25411
-0.02342,8.24561
-0.02341,8.23312
-0.0234,8.216
-0.02339,8.19889
-0.02338,8.18102
-0.02337,8.1619
-0.02336,8.14541
-0.02335,8.13192
-0.02334,8.12142
-0.02333,8.1138
-0.02332,8.10955
-0.02331,8.10918
-0.0233,8.1113
-0.02329,8.11668
-0.02328,8.12442
-0.02327,8.13317
-0.02326,8.14079
-0.02325,8.14691
-0.02324,8.15316
-0.02323,8.16065
-0.02322,8.17115
-0.02321,8.18239
-0.0232,8.19376
-0.02319,8.20226
-0.02318,8.20963
-0.02317,8.21663
-0.02316,8.22437
-0.02315,8.23474
-0.02314,8.24724
-0.02313,8.25886
-0.02312,8.26723
-0.02311,8.27447
-0.0231,8.2811
-0.02309,8.28984
-0.02308,8.30084
-0.02307,8.31246
-0.02306,8.32345
-0.02305,8.33182
-0.02304,8.33869
-0.02303,8.34481
-0.02302,8.35319
-0.02301,8.36356
-0.023,8.37492
-0.02299,8.38479
-0.02298,8.39242
-0.02297,8.39866
-0.02296,8.40528
-0.02295,8.41353
-0.02294,8.42403
-0.02293,8.43552
-0.02292,8.44564
-0.02291,8.45351
-0.0229,8.45988
-0.02289,8.46551
-0.02288,8.47413
-0.02287,8.485
-0.02286,8.49587
-0.02285,8.50511
-0.02284,8.51261
-0.02283,8.51873
-0.02282,8.5251
-0.02281,8.53372
-0.0228,8.54447
-0.02279,8.55596
-0.02278,8.56558
-0.02277,8.57358
-0.02276,8.57995
-0.02275,8.58707
-0.02274,8.59719
-0.02273,8.60931
-0.02272,8.62081
-0.02271,8.63005
-0.0227,8.63742
-0.02269,8.64342
-0.02268,8.65104
-0.02267,8.66054
-0.02266,8.67216
-0.02265,8.68265
-0.02264,8.69152
-0.02263,8.69864
-0.02262,8.70551
-0.02261,8.71264
-0.0226,8.72276
-0.02259,8.734
-0.02258,8.74474
-0.02257,8.75449
-0.02256,8.76186
-0.02255,8.76761
-0.02254,8.77548
-0.02253,8.78498
-0.02252,8.79622
-0.02251,8.80609
-0.0225,8.81496
-0.02249,8.82158
-0.02248,8.82883
-0.02247,8.8357
-0.02246,8.84557
-0.02245,8.85756
-0.02244,8.86881
-0.02243,8.87743
-0.02242,8.88455
-0.02241,8.89117
-0.0224,8.89879
-0.02239,8.90979
-0.02238,8.92153
-0.02237,8.9324
-0.02236,8.9409
-0.02235,8.94777
-0.02234,8.95402
-0.02233,8.96214
-0.02232,8.97288
-0.02231,8.9845
-0.0223,8.99537
-0.02229,9.00287
-0.02228,9.00924
-0.02227,9.01586
-0.02226,9.02436
-0.02225,9.0356
-0.02224,9.0476
-0.02223,9.05734
-0.02222,9.06621
-0.02221,9.07259
-0.0222,9.07983
-0.02219,9.08858
-0.02218,9.09945
-0.02217,9.11082
-0.02216,9.12069
-0.02215,9.12831
-0.02214,9.13456
-0.02213,9.14105
-0.02212,9.15017
-0.02211,9.16067
-0.0221,9.17191
-0.02209,9.18141
-0.02208,9.18903
-0.02207,9.19465
-0.02206,9.20127
-0.02205,9.20989
-0.02204,9.22101
-0.02203,9.23151
-0.02202,9.24
-0.02201,9.2475
-0.022,9.25412
-0.02199,9.26049
-0.02198,9.26949
-0.02197,9.28086
-0.02196,9.29185
-0.02195,9.30122
-0.02194,9.30835
-0.02193,9.31509
-0.02192,9.32284
-0.02191,9.33233
-0.0219,9.34395
-0.02189,9.3552
-0.02188,9.36382
-0.02187,9.37106
-0.02186,9.37719
-0.02185,9.38456
-0.02184,9.3938
-0.02183,9.4053
-0.02182,9.41667
-0.02181,9.42479
-0.0218,9.43216
-0.02179,9.43866
-0.02178,9.4464
-0.02177,9.45565
-0.02176,9.46764
-0.02175,9.47876
-0.02174,9.48701
-0.02173,9.49363
-0.02172,9.50038
-0.02171,9.50787
-0.0217,9.51749
-0.02169,9.52924
-0.02168,9.53948
-0.02167,9.5481
-0.02166,9.5546
-0.02165,9.56135
-0.02164,9.56859
-0.02163,9.57871
-0.02162,9.59121
-0.02161,9.60208
-0.0216,9.6102
-0.02159,9.61732
-0.02158,9.62394
-0.02157,9.63256
-0.02156,9.64306
-0.02155,9.6553
-0.02154,9.6653
-0.02153,9.67367
-0.02152,9.68016
-0.02151,9.68679
-0.0215,9.69516
-0.02149,9.70503
-0.02148,9.7179
-0.02147,9.72814
-0.02146,9.73651
-0.02145,9.74338
-0.02144,9.74988
-0.02143,9.75875
-0.02142,9.7705
-0.02141,9.78249
-0.0214,9.79311
-0.02139,9.80111
-0.02138,9.80848
-0.02137,9.81585
-0.02136,9.82447
-0.02135,9.83584
-0.02134,9.84733
-0.02133,9.85708
-0.02132,9.8647
-0.02131,9.8712
-0.0213,9.87719
-0.02129,9.88594
-0.02128,9.89618
-0.02127,9.90693
-0.02126,9.91605
-0.02125,9.92292
-0.02124,9.92879
-0.02123,9.93467
-0.02122,9.94291
-0.02121,9.95378
-0.0212,9.9644
-0.02119,9.97377
-0.02118,9.98114
-0.02117,9.98739
-0.02116,9.99414
-0.02115,10.004
-0.02114,10.0155
-0.02113,10.0266
-0.02112,10.0362
-0.02111,10.043
-0.0211,10.0491
-0.02109,10.0565
-0.02108,10.066
-0.02107,10.0768
-0.02106,10.0885
-0.02105,10.0972
-0.02104,10.105
-0.02103,10.1113
-0.02102,10.1187
-0.02101,10.1283
-0.021,10.1404
-0.02099,10.1517
-0.02098,10.1608
-0.02097,10.1682
-0.02096,10.1744
-0.02095,10.1818
-0.02094,10.1914
-0.02093,10.203
-0.02092,10.2139
-0.02091,10.222
-0.0209,10.229
-0.02089,10.235
-0.02088,10.2425
-0.02087,10.2529
-0.02086,10.2641
-0.02085,10.2751
-0.02084,10.283
-0.02083,10.2901
-0.02082,10.2961
-0.02081,10.3045
-0.0208,10.3147
-0.02079,10.3268
-0.02078,10.3371
-0.02077,10.3452
-0.02076,10.3522
-0.02075,10.3585
-0.02074,10.3673
-0.02073,10.3772
-0.02072,10.3894
-0.02071,10.3996
-0.0207,10.4079
-0.02069,10.4148
-0.02068,10.4214
-0.02067,10.4299
-0.02066,10.4409
-0.02065,10.4523
-0.02064,10.4633
-0.02063,10.4715
-0.02062,10.4783
-0.02061,10.485
-0.0206,10.4935
-0.02059,10.5054
-0.02058,10.5168
-0.02057,10.5263
-0.02056,10.5336
-0.02055,10.5404
-0.02054,10.5471
-0.02053,10.5561
-0.02052,10.5675
-0.02051,10.5779
-0.0205,10.5878
-0.02049,10.5951
-0.02048,10.6005
-0.02047,10.6073
-0.02046,10.6158
-0.02045,10.6265
-0.02044,10.6367
-0.02043,10.6454
-0.02042,10.6522
-0.02041,10.6583
-0.0204,10.6649
-0.02039,10.6736
-0.02038,10.6838
-0.02037,10.6954
-0.02036,10.7035
-0.02035,10.7105
-0.02034,10.7169
-0.02033,10.7233
-0.02032,10.7327
-0.02031,10.7435
-0.0203,10.7533
-0.02029,10.7608
-0.02028,10.7666
-0.02027,10.7716
-0.02026,10.7778
-0.02025,10.7851
-0.02024,10.794
-0.02023,10.802
-0.02022,10.8081
-0.02021,10.8127
-0.0202,10.8169
-0.02019,10.8216
-0.02018,10.8276
-0.02017,10.8336
-0.02016,10.8384
-0.02015,10.8413
-0.02014,10.8437
-0.02013,10.8453
-0.02012,10.8477
-0.02011,10.8505
-0.0201,10.8526
-0.02009,10.8538
-0.02008,10.8552
-0.02007,10.8557
-0.02006,10.8568
-0.02005,10.8573
-0.02004,10.8586
-0.02003,10.8596
-0.02002,10.8606
-0.02001,10.8615
-0.02,10.862
-0.01999,10.8625
-0.01998,10.8632
-0.01997,10.8637
-0.01996,10.8645
-0.01995,10.8653
-0.01994,10.8661
-0.01993,10.8663
-0.01992,10.867
-0.01991,10.8675
-0.0199,10.8682
-0.01989,10.8687
-0.01988,10.8691
-0.01987,10.8695
-0.01986,10.8697
-0.01985,10.8703
-0.01984,10.8706
-0.01983,10.8712
-0.01982,10.8718
-0.01981,10.8721
-0.0198,10.8725
-0.01979,10.8728
-0.01978,10.8732
-0.01977,10.8735
-0.01976,10.8742
-0.01975,10.8747
-0.01974,10.8751
-0.01973,10.8753
-0.01972,10.8757
-0.01971,10.876
-0.0197,10.8765
-0.01969,10.8767
-0.01968,10.8773
-0.01967,10.8776
-0.01966,10.8777
-0.01965,10.8775
-0.01964,10.8778
-0.01963,10.8778
-0.01962,10.8783
-0.01961,10.8785
-0.0196,10.8786
-0.01959,10.8786
-0.01958,10.8785
-0.01957,10.879
-0.01956,10.8791
-0.01955,10.8792
-0.01954,10.8791
-0.01953,10.8793
-0.01952,10.8797
-0.01951,10.8798
-0.0195,10.8796
-0.01949,10.8796
-0.01948,10.8797
-0.01947,10.8801
-0.01946,10.88
-0.01945,10.8801
-0.01944,10.8798
-0.01943,10.88
-0.01942,10.8801
-0.01941,10.8801
-0.0194,10.8801
-0.01939,10.8798
-0.01938,10.8805
-0.01937,10.8803
-0.01936,10.8803
-0.01935,10.8803
-0.01934,10.8805
-0.01933,10.8805
-0.01932,10.8807
-0.01931,10.8807
-0.0193,10.8806
-0.01929,10.8806
-0.01928,10.8807
-0.01927,10.8808
-0.01926,10.8807
-0.01925,10.881
-0.01924,10.8807
-0.01923,10.881
-0.01922,10.8808
-0.01921,10.8807
-0.0192,10.8808
-0.01919,10.8807
-0.01918,10.881
-0.01917,10.8807
-0.01916,10.8807
-0.01915,10.8807
-0.01914,10.881
-0.01913,10.881
-0.01912,10.8811
-0.01911,10.8807
-0.0191,10.881
-0.01909,10.8807
-0.01908,10.881
-0.01907,10.8806
-0.01906,10.8811
-0.01905,10.8807
-0.01904,10.881
-0.01903,10.8807
-0.01902,10.8808
-0.01901,10.8808
-0.019,10.881
-0.01899,10.8811
-0.01898,10.8808
-0.01897,10.8811
-0.01896,10.881
-0.01895,10.881
-0.01894,10.881
-0.01893,10.881
-0.01892,10.8808
-0.01891,10.8808
-0.0189,10.8808
-0.01889,10.8808
-0.01888,10.881
-0.01887,10.8808
-0.01886,10.8808
-0.01885,10.8811
-0.01884,10.881
-0.01883,10.8811
-0.01882,10.8808
-0.01881,10.8811
-0.0188,10.8807
-0.01879,10.8811
-0.01878,10.881
-0.01877,10.8808
-0.01876,10.8811
-0.01875,10.8807
-0.01874,10.8807
-0.01873,10.8805
-0.01872,10.881
-0.01871,10.8806
-0.0187,10.8807
-0.01869,10.8806
-0.01868,10.8805
-0.01867,10.8806
-0.01866,10.8806
-0.01865,10.8806
-0.01864,10.8806
-0.01863,10.8807
-0.01862,10.8807
-0.01861,10.8805
-0.0186,10.8807
-0.01859,10.8807
-0.01858,10.8805
-0.01857,10.8803
-0.01856,10.8807
-0.01855,10.8805
-0.01854,10.8805
-0.01853,10.8803
-0.01852,10.8803
-0.01851,10.8802
-0.0185,10.88
-0.01849,10.8805
-0.01848,10.8801
-0.01847,10.8802
-0.01846,10.8797
-0.01845,10.8802
-0.01844,10.8797
-0.01843,10.8796
-0.01842,10.8797
-0.01841,10.8793
-0.0184,10.8796
-0.01839,10.8793
-0.01838,10.8791
-0.01837,10.879
-0.01836,10.8782
-0.01835,10.878
-0.01834,10.8777
-0.01833,10.8775
-0.01832,10.8772
-0.01831,10.8762
-0.0183,10.8755
-0.01829,10.8746
-0.01828,10.8738
-0.01827,10.8701
-0.01826,10.8585
-0.01825,10.855
-0.01824,10.8401
-0.01823,10.7816
-0.01822,10.7233
-0.01821,10.6472
-0.0182,10.5831
-0.01819,10.506
-0.01818,10.4017
-0.01817,10.2117
-0.01816,10.0422
-0.01815,9.91193
-0.01814,9.77937
-0.01813,9.70465
-0.01812,9.63381
-0.01811,9.56122
-0.0181,9.47701
-0.01809,9.43628
-0.01808,9.43378
-0.01807,9.42691
-0.01806,9.42791
-0.01805,9.42529
-0.01804,9.42641
-0.01803,9.43803
-0.01802,9.44778
-0.01801,9.4564
-0.018,9.46327
-0.01799,9.46902
-0.01798,9.47314
-0.01797,9.48239
-0.01796,9.49338
-0.01795,9.50475
-0.01794,9.51337
-0.01793,9.52074
-0.01792,9.52799
-0.01791,9.53748
-0.0179,9.5481
-0.01789,9.56147
-0.01788,9.57384
-0.01787,9.58109
-0.01786,9.59033
-0.01785,9.59683
-0.01784,9.60483
-0.01783,9.61919
-0.01782,9.62969
-0.01781,9.64543
-0.0178,9.65643
-0.01779,9.66717
-0.01778,9.68241
-0.01777,9.69066
-0.01776,9.7014
-0.01775,9.72227
-0.01774,9.74126
-0.01773,9.74426
-0.01772,9.76175
-0.01771,9.7635
-0.0177,9.76912
-0.01769,9.77574
-0.01768,9.79686
-0.01767,9.80473
-0.01766,9.81085
-0.01765,9.81822
-0.01764,9.81797
-0.01763,9.82409
-0.01762,9.81472
-0.01761,9.82472
-0.0176,9.82597
-0.01759,9.82347
-0.01758,9.82172
-0.01757,9.80848
-0.01756,9.80898
-0.01755,9.80498
-0.01754,9.79136
-0.01753,9.79024
-0.01752,9.78561
-0.01751,9.77862
-0.0175,9.7715
-0.01749,9.76387
-0.01748,9.75975
-0.01747,9.75613
-0.01746,9.75026
-0.01745,9.74576
-0.01744,9.74126
-0.01743,9.73739
-0.01742,9.73339
-0.01741,9.73002
-0.0174,9.72689
-0.01739,9.72427
-0.01738,9.72127
-0.01737,9.71865
-0.01736,9.71565
-0.01735,9.71402
-0.01734,9.71165
-0.01733,9.70928
-0.01732,9.70753
-0.01731,9.70578
-0.0173,9.7044
-0.01729,9.70253
-0.01728,9.7009
-0.01727,9.69878
-0.01726,9.69778
-0.01725,9.69641
-0.01724,9.69528
-0.01723,9.69403
-0.01722,9.69278
-0.01721,9.69116
-0.0172,9.69003
-0.01719,9.68854
-0.01718,9.68779
-0.01717,9.68704
-0.01716,9.68566
-0.01715,9.68466
-0.01714,9.68354
-0.01713,9.68216
-0.01712,9.68091
-0.01711,9.67954
-0.0171,9.67817
-0.01709,9.67767
-0.01708,9.67692
-0.01707,9.67479
-0.01706,9.67479
-0.01705,9.67342
-0.01704,9.67229
-0.01703,9.67154
-0.01702,9.67067
-0.01701,9.66967
-0.017,9.66942
-0.01699,9.66792
-0.01698,9.66655
-0.01697,9.66617
-0.01696,9.66592
-0.01695,9.6648
-0.01694,9.66392
-0.01693,9.6628
-0.01692,9.66155
-0.01691,9.6608
-0.0169,9.6603
-0.01689,9.65917
-0.01688,9.65855
-0.01687,9.65793
-0.01686,9.65693
-0.01685,9.6563
-0.01684,9.65568
-0.01683,9.65493
-0.01682,9.65418
-0.01681,9.65368
-0.0168,9.65343
-0.01679,9.6523
-0.01678,9.6518
-0.01677,9.65093
-0.01676,9.65055
-0.01675,9.64993
-0.01674,9.6493
-0.01673,9.64855
-0.01672,9.64768
-0.01671,9.64706
-0.0167,9.64631
-0.01669,9.64606
-0.01668,9.64531
-0.01667,9.64431
-0.01666,9.64393
-0.01665,9.64318
-0.01664,9.64218
-0.01663,9.64181
-0.01662,9.64118
-0.01661,9.64056
-0.0166,9.64031
-0.01659,9.63906
-0.01658,9.63843
-0.01657,9.63806
-0.01656,9.63731
-0.01655,9.63731
-0.01654,9.63619
-0.01653,9.63594
-0.01652,9.63481
-0.01651,9.63431
-0.0165,9.63369
-0.01649,9.63294
-0.01648,9.63269
-0.01647,9.63244
-0.01646,9.63169
-0.01645,9.63106
-0.01644,9.63006
-0.01643,9.63006
-0.01642,9.62906
-0.01641,9.62881
-0.0164,9.62831
-0.01639,9.62769
-0.01638,9.62707
-0.01637,9.62682
-0.01636,9.62582
-0.01635,9.62532
-0.01634,9.62494
-0.01633,9.62444
-0.01632,9.62432
-0.01631,9.62319
-0.0163,9.62282
-0.01629,9.62219
-0.01628,9.62219
-0.01627,9.62169
-0.01626,9.62082
-0.01625,9.62032
-0.01624,9.61982
-0.01623,9.61894
-0.01622,9.61869
-0.01621,9.61807
-0.0162,9.61745
-0.01619,9.6167
-0.01618,9.6167
-0.01617,9.61582
-0.01616,9.61532
-0.01615,9.6147
-0.01614,9.6147
-0.01613,9.61407
-0.01612,9.61332
-0.01611,9.61345
-0.0161,9.61282
-0.01609,9.6122
-0.01608,9.61132
-0.01607,9.6112
-0.01606,9.61082
-0.01605,9.61057
-0.01604,9.60982
-0.01603,9.60945
-0.01602,9.60882
-0.01601,9.60845
-0.016,9.60782
-0.01599,9.6077
-0.01598,9.60683
-0.01597,9.60633
-0.01596,9.60608
-0.01595,9.6052
-0.01594,9.60483
-0.01593,9.60495
-0.01592,9.60395
-0.01591,9.60395
-0.0159,9.60333
-0.01589,9.60258
-0.01588,9.60195
-0.01587,9.60208
-0.01586,9.60095
-0.01585,9.60133
-0.01584,9.60083
-0.01583,9.6002
-0.01582,9.59933
-0.01581,9.59908
-0.0158,9.5982
-0.01579,9.59808
-0.01578,9.59758
-0.01577,9.59758
-0.01576,9.59683
-0.01575,9.59621
-0.01574,9.59583
-0.01573,9.59521
-0.01572,9.59458
-0.01571,9.59433
-0.0157,9.59346
-0.01569,9.59371
-0.01568,9.59296
-0.01567,9.59246
-0.01566,9.59221
-0.01565,9.59171
-0.01564,9.59121
-0.01563,9.59046
-0.01562,9.59046
-0.01561,9.58971
-0.0156,9.58933
-0.01559,9.58896
-0.01558,9.58908
-0.01557,9.58833
-0.01556,9.58771
-0.01555,9.58746
-0.01554,9.58659
-0.01553,9.58596
-0.01552,9.58584
-0.01551,9.58559
-0.0155,9.58559
-0.01549,9.58446
-0.01548,9.58396
-0.01547,9.58371
-0.01546,9.58296
-0.01545,9.58271
-0.01544,9.58234
-0.01543,9.58184
-0.01542,9.58196
-0.01541,9.58134
-0.0154,9.58096
-0.01539,9.58071
-0.01538,9.58009
-0.01537,9.57946
-0.01536,9.57921
-0.01535,9.57871
-0.01534,9.57909
-0.01533,9.57809
-0.01532,9.57709
-0.01531,9.57721
-0.0153,9.57696
-0.01529,9.57671
-0.01528,9.57609
-0.01527,9.57534
-0.01526,9.57447
-0.01525,9.57497
-0.01524,9.57459
-0.01523,9.57409
-0.01522,9.57359
-0.01521,9.57334
-0.0152,9.57297
-0.01519,9.57284
-0.01518,9.57222
-0.01517,9.57159
-0.01516,9.57159
-0.01515,9.57134
-0.01514,9.57059
-0.01513,9.57009
-0.01512,9.57034
-0.01511,9.56959
-0.0151,9.56972
-0.01509,9.56909
-0.01508,9.56847
-0.01507,9.56809
-0.01506,9.56747
-0.01505,9.56709
-0.01504,9.56722
-0.01503,9.56672
-0.01502,9.56634
-0.01501,9.56597
-0.015,9.56535
-0.01499,9.56497
-0.01498,9.56447
-0.01497,9.56435
-0.01496,9.5641
-0.01495,9.56372
-0.01494,9.56335
-0.01493,9.56272
-0.01492,9.56247
-0.01491,9.56235
-0.0149,9.56172
-0.01489,9.5616
-0.01488,9.56147
-0.01487,9.5606
-0.01486,9.56047
-0.01485,9.56022
-0.01484,9.55972
-0.01483,9.55935
-0.01482,9.5591
-0.01481,9.55885
-0.0148,9.55872
-0.01479,9.55797
-0.01478,9.55785
-0.01477,9.55735
-0.01476,9.55672
-0.01475,9.55697
-0.01474,9.55573
-0.01473,9.55598
-0.01472,9.55573
-0.01471,9.55535
-0.0147,9.55548
-0.01469,9.55473
-0.01468,9.55435
-0.01467,9.55423
-0.01466,9.5536
-0.01465,9.55273
-0.01464,9.5531
-0.01463,9.55285
-0.01462,9.55223
-0.01461,9.55173
-0.0146,9.5516
-0.01459,9.55173
-0.01458,9.5506
-0.01457,9.55048
-0.01456,9.55023
-0.01455,9.5496
-0.01454,9.5496
-0.01453,9.54923
-0.01452,9.5486
-0.01451,9.54835
-0.0145,9.5481
-0.01449,9.54773
-0.01448,9.5471
-0.01447,9.5476
-0.01446,9.5466
-0.01445,9.54623
-0.01444,9.54573
-0.01443,9.54548
-0.01442,9.54548
-0.01441,9.54523
-0.0144,9.54498
-0.01439,9.54386
-0.01438,9.54373
-0.01437,9.54323
-0.01436,9.54286
-0.01435,9.54261
-0.01434,9.54273
-0.01433,9.54236
-0.01432,9.54123
-0.01431,9.54136
-0.0143,9.54111
-0.01429,9.54098
-0.01428,9.54011
-0.01427,9.54023
-0.01426,9.53998
-0.01425,9.53923
-0.01424,9.53848
-0.01423,9.53848
-0.01422,9.53811
-0.01421,9.53748
-0.0142,9.53773
-0.01419,9.53748
-0.01418,9.53661
-0.01417,9.53648
-0.01416,9.53611
-0.01415,9.53548
-0.01414,9.53586
-0.01413,9.53486
-0.01412,9.53474
-0.01411,9.53486
-0.0141,9.53349
-0.01409,9.53361
-0.01408,9.53336
-0.01407,9.53336
-0.01406,9.53299
-0.01405,9.53249
-0.01404,9.53199
-0.01403,9.53186
-0.01402,9.53086
-0.01401,9.53099
-0.014,9.53074
-0.01399,9.53086
-0.01398,9.52999
-0.01397,9.52936
-0.01396,9.52961
-0.01395,9.52936
-0.01394,9.52899
-0.01393,9.52874
-0.01392,9.52849
-0.01391,9.52786
-0.0139,9.52711
-0.01389,9.52711
-0.01388,9.52686
-0.01387,9.52636
-0.01386,9.52674
-0.01385,9.52649
-0.01384,9.52549
-0.01383,9.52536
-0.01382,9.52487
-0.01381,9.52449
-0.0138,9.52437
-0.01379,9.52424
-0.01378,9.52399
-0.01377,9.52362
-0.01376,9.52312
-0.01375,9.52262
-0.01374,9.52212
-0.01373,9.52212
-0.01372,9.52212
-0.01371,9.52137
-0.0137,9.52112
-0.01369,9.52099
-0.01368,9.52087
-0.01367,9.52049
-0.01366,9.51999
-0.01365,9.51987
-0.01364,9.51962
-0.01363,9.51899
-0.01362,9.51924
-0.01361,9.51849
-0.0136,9.51837
-0.01359,9.51812
-0.01358,9.51787
-0.01357,9.51737
-0.01356,9.51762
-0.01355,9.51749
-0.01354,9.51674
-0.01353,9.51574
-0.01352,9.51599
-0.01351,9.51612
-0.0135,9.51587
-0.01349,9.51549
-0.01348,9.51499
-0.01347,9.51475
-0.01346,9.51462
-0.01345,9.51412
-0.01344,9.51337
-0.01343,9.51375
-0.01342,9.5135
-0.01341,9.51262
-0.0134,9.51312
-0.01339,9.512
-0.01338,9.51212
-0.01337,9.512
-0.01336,9.51187
-0.01335,9.51162
-0.01334,9.5115
-0.01333,9.51087
-0.01332,9.51075
-0.01331,9.5105
-0.0133,9.51025
-0.01329,9.50925
-0.01328,9.50937
-0.01327,9.50925
-0.01326,9.50875
-0.01325,9.50825
-0.01324,9.50812
-0.01323,9.50825
-0.01322,9.50812
-0.01321,9.50787
-0.0132,9.5075
-0.01319,9.507
-0.01318,9.5065
-0.01317,9.50675
-0.01316,9.5065
-0.01315,9.50662
-0.01314,9.50575
-0.01313,9.5055
-0.01312,9.50525
-0.01311,9.50537
-0.0131,9.505
-0.01309,9.50475
-0.01308,9.50425
-0.01307,9.50413
-0.01306,9.5045
-0.01305,9.50325
-0.01304,9.50325
-0.01303,9.50363
-0.01302,9.5025
-0.01301,9.50288
-0.013,9.50263
-0.01299,9.50213
-0.01298,9.50175
-0.01297,9.50188
-0.01296,9.50175
-0.01295,9.501
-0.01294,9.50088
-0.01293,9.501
-0.01292,9.50013
-0.01291,9.50038
-0.0129,9.50038
-0.01289,9.50013
-0.01288,9.49925
-0.01287,9.49938
-0.01286,9.49838
-0.01285,9.49838
-0.01284,9.49813
-0.01283,9.49825
-0.01282,9.49813
-0.01281,9.49738
-0.0128,9.49813
-0.01279,9.497
-0.01278,9.49675
-0.01277,9.49638
-0.01276,9.49625
-0.01275,9.49638
-0.01274,9.49575
-0.01273,9.49513
-0.01272,9.49538
-0.01271,9.495
-0.0127,9.49463
-0.01269,9.49438
-0.01268,9.4945
-0.01267,9.4945
-0.01266,9.49401
-0.01265,9.49288
-0.01264,9.49313
-0.01263,9.49288
-0.01262,9.49351
-0.01261,9.49301
-0.0126,9.49301
-0.01259,9.49201
-0.01258,9.49163
-0.01257,9.49113
-0.01256,9.49151
-0.01255,9.49088
-0.01254,9.49076
-0.01253,9.49038
-0.01252,9.49038
-0.01251,9.48976
-0.0125,9.48988
-0.01249,9.48963
-0.01248,9.48938
-0.01247,9.48913
-0.01246,9.48938
-0.01245,9.48901
-0.01244,9.48813
-0.01243,9.48813
-0.01242,9.48838
-0.01241,9.48801
-0.0124,9.48776
-0.01239,9.48776
-0.01238,9.48738
-0.01237,9.48676
-0.01236,9.48676
-0.01235,9.48713
-0.01234,9.48651
-0.01233,9.48638
-0.01232,9.48638
-0.01231,9.48601
-0.0123,9.48576
-0.01229,9.48551
-0.01228,9.48476
-0.01227,9.48538
-0.01226,9.48513
-0.01225,9.48451
-0.01224,9.48401
-0.01223,9.48389
-0.01222,9.48364
-0.01221,9.48389
-0.0122,9.48351
